日期/时间,环境:场地室外空气干球温度[C](小时),热区:空间102:区平均气温[C](小时),热区:空间102:区域空气相对湿度[%](小时),热区:空间102:区空气CO2浓度[ppm](小时),人:区域热舒适Fanger模型PMV[](小时),人:区域热舒适Fanger模型PPD[%](小时),DOAS供电风机:风机电能[kwh](小时),风机:风机电能[kwh](小时),VRF热泵:VRF热泵冷却电能[kwh](小时),VRF热泵:VRF热泵加热电能[kwh](小时)
 05/18  12:00:00,18.9125,24.67464012,60.04796856,615.3678354,-0.143317142,5.428408525,5.415881507,0,0,0
 05/18  13:00:00,19.5375,24.72645962,58.74706126,571.3544493,-0.133394906,5.370574496,5.415881507,0,0,0
 05/18  14:00:00,20.3625,25.17957918,57.9242143,571.624754,-0.074514082,5.132452336,5.415881507,0,0,0
 05/18  15:00:00,21.3875,25.65868468,58.53893737,580.1674098,0.023491207,5.030283588,5.415881507,0,0,0
 05/18  16:00:00,22.6125,26.36673692,60.56543548,626.775496,0.164383025,5.616074559,5.415881507,0,0,0
 05/18  17:00:00,23.85,26.76311347,63.30517781,612.8867329,0.286089033,6.712256831,5.415881507,0,0,0
 05/18  18:00:00,24.6125,26.82688788,65.19436083,535.8004143,0.336754525,7.360597118,5.415881507,0,0,0
 05/18  19:00:00,24.3,26.55287014,66.07581504,465.726236,0.31433829,7.068883481,5.415881507,0,0,0
 05/18  20:00:00,23,25.92633768,65.13139389,426.0568923,-0.84578713,20.14215127,5.415881507,0,0,0
 05/18  21:00:00,21.5875,25.25580935,63.28599248,415.9789336,-1.00440166,26.33495246,5.415881507,0,0,0
 05/18  22:00:00,20.975,24.89125281,62.40813751,414.8129298,-1.113184714,31.12274313,5.415881507,0,0,0
 05/18  23:00:00,21.0875,24.89937779,63.09335166,414.6777531,-1.128399409,31.82661795,5.415881507,0,0,0
 05/18  24:00:00,21.1375,23.45769334,70.21549523,414.6638825,-1.281657296,39.51605381,0,0,0,0
 05/19  01:00:00,20.85,22.78610372,73.44673568,414.6613462,-0.42813304,8.827071816,0,0,0,0
 05/19  02:00:00,20.45,22.60967208,73.8030146,414.6604917,-0.47423983,9.699766535,0,0,0,0
 05/19  03:00:00,20.175,22.4768495,73.85212072,414.6601795,-0.51259679,10.49547163,0,0,0,0
 05/19  04:00:00,20.0375,22.39176548,74.088751,414.6600655,-0.53881141,11.07596999,0,0,0,0
 05/19  05:00:00,19.8125,22.29262225,74.51051672,414.6600239,-0.562986732,11.6395243,0,0,0,0
 05/19  06:00:00,19.3875,22.13618267,74.68319528,414.6600087,-0.599835581,12.54726842,0,0,0,0
 05/19  07:00:00,18.95,21.96509645,74.46665821,414.6600032,-0.645743673,13.7590963,0,0,0,0
 05/19  08:00:00,18.6125,22.97713166,68.65612226,414.6600007,-0.541350896,11.29137641,5.415881507,0,0,0
 05/19  09:00:00,18.4375,23.10918188,67.00370317,414.6600001,-0.471209652,9.636889474,5.415881507,0,0,0
 05/19  10:00:00,18.3375,24.18349629,65.3995159,580.5363719,-0.328538558,7.45065885,5.415881507,0,0,0
 05/19  11:00:00,18.3625,24.19007895,65.55624985,620.624551,-0.251265308,6.317087809,5.415881507,0,0,0
 05/19  12:00:00,18.5875,24.28551963,64.71304818,615.4713227,-0.255594648,6.357192274,5.415881507,0,0,0
 05/19  13:00:00,18.95,24.20362473,63.69985659,571.4409435,-0.26686834,6.483267757,5.415881507,0,0,0
 05/19  14:00:00,19.4125,24.4939702,62.41209675,571.7131025,-0.240172029,6.204385095,5.415881507,0,0,0
 05/19  15:00:00,19.85,24.72666207,61.92556572,580.2828224,-0.191356243,5.761797345,5.415881507,0,0,0
 05/19  16:00:00,20.1875,25.11553636,61.44847104,628.4861856,-0.125338669,5.339571886,5.415881507,0,0,0
 05/19  17:00:00,20.3625,25.05183827,60.757641,613.2141634,-0.116111721,5.282612135,5.415881507,0,0,0
 05/19  18:00:00,20.4,24.72106681,59.33251062,536.1863815,-0.181509552,5.703788241,5.415881507,0,0,0
 05/19  19:00:00,20.3375,24.41643518,57.92827896,466.0093653,-0.258943356,6.406608209,5.415881507,0,0,0
 05/19  20:00:00,20.2375,24.20969728,56.98062882,426.1770531,-1.368881858,43.86292511,5.415881507,0,0,0
 05/19  21:00:00,20.075,24.09902777,56.88351831,416.0048017,-1.401804754,45.60840608,5.415881507,0,0,0
 05/19  22:00:00,19.875,23.97803342,57.29872701,414.8170754,-1.427650873,46.99112802,5.415881507,0,0,0
 05/19  23:00:00,19.675,23.85668544,58.07197353,414.67835,-1.45209756,48.30646499,5.415881507,0,0,0
 05/19  24:00:00,19.475,22.40337499,64.23248484,414.6640227,-1.633690512,58.12915015,0,0,0,0
 05/20  01:00:00,19.275,21.84123048,67.51082594,414.6613917,-0.759788181,17.16178389,0,0,0,0
 05/20  02:00:00,19.075,21.72822566,68.96512603,414.6605076,-0.785810234,18.01562482,0,0,0,0
 05/20  03:00:00,18.8125,21.61088647,70.26927847,414.660185,-0.810340503,18.84845056,0,0,0,0
 05/20  04:00:00,18.5125,21.48276903,71.15583728,414.6600674,-0.83957974,19.87389979,0,0,0,0
 05/20  05:00:00,18.275,21.36912718,71.3839704,414.6600245,-0.870836536,21.00947665,0,0,0,0
 05/20  06:00:00,18.075,21.27001478,70.96837802,414.6600089,-0.901544393,22.16414916,0,0,0,0
 05/20  07:00:00,17.9375,21.18836728,70.05621575,414.6600032,-0.932136947,23.35243814,0,0,0,0
 05/20  08:00:00,17.9625,22.30800073,63.90054402,414.6600007,-0.808167352,18.95204881,5.415881507,0,0,0
 05/20  09:00:00,18.1875,22.66916198,61.17011763,414.6600001,-0.698934923,15.27470911,5.415881507,0,0,0
 05/20  10:00:00,18.55,23.99246562,58.90841209,584.0277263,-0.507922278,10.65827417,5.415881507,0,0,0
 05/20  11:00:00,19.0125,24.16655434,58.50248487,620.8540524,-0.39772295,8.29740371,5.415881507,0,0,0
 05/20  12:00:00,19.575,24.42796794,56.85043596,615.7031918,-0.365741658,7.788828246,5.415881507,0,0,0
 05/20  13:00:00,20.175,24.47273644,55.12609477,571.6503544,-0.352490139,7.587445831,5.415881507,0,0,0
 05/20  14:00:00,20.8375,24.83713697,53.95453929,571.9023634,-0.306159311,6.959409619,5.415881507,0,0,0
 05/20  15:00:00,21.475,25.14278744,53.62665526,580.4843429,-0.239829549,6.199086237,5.415881507,0,0,0
 05/20  16:00:00,21.95,25.57234784,53.72548906,628.7248692,-0.158019643,5.535201983,5.415881507,0,0,0
 05/20  17:00:00,22.0375,25.506269,53.79929935,613.4340427,-0.136239399,5.387189494,5.415881507,0,0,0
 05/20  18:00:00,21.8125,25.12184539,53.15597757,536.3067147,-0.199730107,5.847628866,5.415881507,0,0,0
 05/20  19:00:00,21.3875,24.70942695,52.52683912,466.0494779,-0.285888096,6.717167359,5.415881507,0,0,0
 05/20  20:00:00,20.8875,24.35024022,52.38518213,426.185511,-1.416066692,46.37333093,5.415881507,0,0,0
 05/20  21:00:00,20.3875,24.0909666,53.22243083,416.005953,-1.471819868,49.37258026,5.415881507,0,0,0
 05/20  22:00:00,19.95,23.8620673,54.71426631,414.8171891,-1.51226916,51.56725866,5.415881507,0,0,0
 05/20  23:00:00,19.55,23.64687639,56.38053819,414.6783552,-1.547222799,53.47019778,5.415881507,0,0,0
 05/20  24:00:00,19.2125,22.11104296,62.95049837,414.6640229,-1.743924623,63.9535696,0,0,0,0
 05/21  01:00:00,18.9125,21.50084506,66.88006143,414.6613919,-0.877528206,21.25850057,0,0,0,0
 05/21  02:00:00,18.6125,21.35913787,68.81851507,414.6605075,-0.906989307,22.37244533,0,0,0,0
 05/21  03:00:00,18.375,21.24588009,70.63441885,414.660185,-0.929816499,23.26025433,0,0,0,0
 05/21  04:00:00,18.175,21.14867,72.36038134,414.6600674,-0.948111246,23.98715254,0,0,0,0
 05/21  05:00:00,17.975,21.05294788,73.56288238,414.6600245,-0.968337296,24.80639255,0,0,0,0
 05/21  06:00:00,17.8375,20.97083556,74.28454259,414.6600089,-0.990406047,25.71803434,0,0,0,0
 05/21  07:00:00,17.7375,20.90484362,74.5373594,414.6600033,-1.009315745,26.51406779,0,0,0,0
 05/21  08:00:00,17.7625,22.03838649,68.87219845,414.6600008,-0.876304588,21.39700346,5.415881507,0,0,0
 05/21  09:00:00,18.05,22.4728972,66.47733039,414.6600001,-0.747183699,16.75968275,5.415881507,0,0,0
 05/21  10:00:00,18.6375,23.89705777,63.92781532,584.171449,-0.533180652,11.24695278,5.415881507,0,0,0
 05/21  11:00:00,19.525,24.23918326,63.37325806,621.1567649,-0.394281112,8.241028795,5.415881507,0,0,0
 05/21  12:00:00,20.5875,24.70388977,61.63864813,616.0144709,-0.321936899,7.169902202,5.415881507,0,0,0
 05/21  13:00:00,21.6875,24.96586826,59.8129216,571.9145422,-0.263840735,6.448042951,5.415881507,0,0,0
 05/21  14:00:00,22.725,25.48141825,57.97166748,572.1355864,-0.183430743,5.715881233,5.415881507,0,0,0
 05/21  15:00:00,23.6,25.89624188,56.80917119,580.7371171,-0.091990656,5.186002274,5.415881507,0,0,0
 05/21  16:00:00,24.15,26.35592272,56.22953454,629.0352919,0.002802271,5.017141719,5.415881507,0,0,0
 05/21  17:00:00,24.2375,26.32360135,55.69140388,613.7742923,0.028785311,5.018655382,5.415881507,0,0,0
 05/21  18:00:00,23.95,25.97766168,54.75309515,536.550009,-0.025036451,5.030339936,5.415881507,0,0,0
 05/21  19:00:00,23.55,25.62342943,53.93658895,466.1707106,-0.103407777,5.234638484,5.415881507,0,0,0
 05/21  20:00:00,23.025,25.31150554,54.07240177,426.2259374,-1.214060781,35.94229,5.415881507,0,0,0
 05/21  21:00:00,22.4875,25.07617463,54.93930693,416.0137938,-1.259896318,38.22539842,5.415881507,0,0,0
 05/21  22:00:00,22.05,24.88908094,55.73347414,414.8184292,-1.291848998,39.85051764,5.415881507,0,0,0
 05/21  23:00:00,21.65,24.71982371,56.5879766,414.6785362,-1.317055485,41.14949416,5.415881507,0,0,0
 05/21  24:00:00,21.3125,23.06263427,62.86171352,414.6641287,-1.519154452,51.98281266,0,0,0,0
 05/22  01:00:00,20.95,22.24556019,66.52066706,414.6614156,-0.695754411,15.1860979,0,0,0,0
 05/22  02:00:00,20.6125,22.070562,67.59602176,414.6605184,-0.73955015,16.51665238,0,0,0,0
 05/22  03:00:00,20.1875,21.91100203,68.50005045,414.6601897,-0.772098886,17.56289847,0,0,0,0
 05/22  04:00:00,19.6875,21.72741541,69.17277331,414.6600693,-0.811548406,18.89164931,0,0,0,0
 05/22  05:00:00,19.1875,21.54240814,69.67349656,414.6600253,-0.854033574,20.39539856,0,0,0,0
 05/22  06:00:00,18.75,21.37257908,69.91430112,414.6600092,-0.896260125,21.96379784,0,0,0,0
 05/22  07:00:00,18.475,21.24868022,69.91808881,414.6600034,-0.932093456,23.35066375,0,0,0,0
 05/22  08:00:00,18.4625,22.49252893,64.71508632,414.6600008,-0.789568654,18.37586134,5.415881507,0,0,0
 05/22  09:00:00,18.6875,22.96244051,63.47577461,414.6600001,-0.642755832,13.67728796,5.415881507,0,0,0
 05/22  10:00:00,18.9875,24.16102181,63.17962394,584.3228964,-0.45405899,9.529327676,5.415881507,0,0,0
 05/22  11:00:00,19.2875,24.24518014,63.93822616,621.4441931,-0.356267609,7.64359484,5.415881507,0,0,0
 05/22  12:00:00,19.65,24.41356488,63.07427827,616.2871343,-0.338301002,7.382784604,5.415881507,0,0,0
 05/22  13:00:00,20.05,24.36479616,62.30256413,572.1462886,-0.338700421,7.389340287,5.415881507,0,0,0
 05/22  14:00:00,20.45,24.61698001,61.01955486,572.3273618,-0.311546841,7.022605343,5.415881507,0,0,0
 05/22  15:00:00,20.9125,24.8435358,60.03701054,580.9429536,-0.269484256,6.511205019,5.415881507,0,0,0
 05/22  16:00:00,21.4125,25.28044118,59.65578147,629.2885221,-0.193494715,5.795280122,5.415881507,0,0,0
 05/22  17:00:00,21.9125,25.3573968,59.24263674,614.0725695,-0.157255225,5.513178985,5.415881507,0,0,0
 05/22  18:00:00,22.35,25.23333335,58.59768344,536.8072555,-0.176237033,5.650630197,5.415881507,0,0,0
 05/22  19:00:00,22.5625,25.10545113,58.05205796,466.3115426,-0.204155763,5.869252875,5.415881507,0,0,0
 05/22  20:00:00,22.2875,24.89197808,57.44394278,426.2769382,-1.294710479,40.00084624,5.415881507,0,0,0
 05/22  21:00:00,21.4125,24.51475838,57.20488564,416.0250728,-1.364492363,43.63529436,5.415881507,0,0,0
 05/22  22:00:00,20.375,24.02917316,57.2211592,414.8204632,-1.463885153,48.94611334,5.415881507,0,0,0
 05/22  23:00:00,19.5,23.57734136,57.81371886,414.6788742,-1.55772018,54.04225442,5.415881507,0,0,0
 05/22  24:00:00,18.825,21.91584232,63.82942649,414.6641771,-1.793192696,66.47789204,0,0,0,0
 05/23  01:00:00,18.2875,21.20993852,67.39086795,414.6614349,-0.95236864,24.16264736,0,0,0,0
 05/23  02:00:00,17.9125,21.03145363,69.09837984,414.6605225,-0.995843274,25.94647565,0,0,0,0
 05/23  03:00:00,17.6125,20.89635789,70.69868363,414.6601901,-1.025544626,27.2087007,0,0,0,0
 05/23  04:00:00,17.375,20.78149689,72.18284405,414.6600692,-1.051173415,28.32389321,0,0,0,0
 05/23  05:00:00,17.175,20.68281329,73.24347731,414.6600251,-1.073791122,29.32847028,0,0,0,0
 05/23  06:00:00,17.0375,20.59902125,73.71025932,414.6600091,-1.097601672,30.40495077,0,0,0,0
 05/23  07:00:00,17,20.54338055,73.62801701,414.6600033,-1.118526158,31.36712891,0,0,0,0
 05/23  08:00:00,17.0625,21.59920494,68.11306374,414.6600008,-0.993633441,25.99859792,5.415881507,0,0,0
 05/23  09:00:00,17.2875,21.91987835,65.69624877,414.6600001,-0.888561906,21.67109383,5.415881507,0,0,0
 05/23  10:00:00,17.65,23.28648712,62.90129995,581.2885789,-0.69139771,15.34398357,5.415881507,0,0,0
 05/23  11:00:00,18.175,23.5425912,61.9750911,622.2451479,-0.562178138,11.62029509,5.415881507,0,0,0
 05/23  12:00:00,18.8375,23.84676827,59.86445356,617.1408822,-0.526955752,10.81470307,5.415881507,0,0,0
 05/23  13:00:00,19.6625,23.98119679,58.19169805,572.923312,-0.497419969,10.17283483,5.415881507,0,0,0
 05/23  14:00:00,20.625,24.48665962,56.26315026,573.0247444,-0.422966412,8.749369744,5.415881507,0,0,0
 05/23  15:00:00,21.75,24.99286527,55.06911807,581.6756225,-0.327028281,7.241505953,5.415881507,0,0,0
 05/23  16:00:00,22.95,25.70004186,55.01433472,628.6230562,-0.190017373,5.798341403,5.415881507,0,0,0
 05/23  17:00:00,23.775,25.96425799,54.79794988,614.9610046,-0.098300292,5.201831582,5.415881507,0,0,0
 05/23  18:00:00,23.875,25.77935059,53.32668565,537.4387895,-0.113111725,5.277649457,5.415881507,0,0,0
 05/23  19:00:00,23.3625,25.40437614,51.35245625,466.6433862,-0.190946528,5.776624109,5.415881507,0,0,0
 05/23  20:00:00,22.6,24.99377099,49.88637883,426.3999754,-1.331201408,41.89143976,5.415881507,0,0,0
 05/23  21:00:00,21.7375,24.6198326,49.38750992,416.0521513,-1.411285567,46.11722155,5.415881507,0,0,0
 05/23  22:00:00,20.9,24.24467419,49.79946471,414.8251312,-1.483588347,50.01072254,5.415881507,0,0,0
 05/23  23:00:00,20.225,23.91854858,51.18407015,414.6795892,-1.543904199,53.289468,5.415881507,0,0,0
 05/23  24:00:00,19.6875,22.26068638,57.77880692,414.6644162,-1.753801401,64.45704632,0,0,0,0
 05/24  01:00:00,19.1875,21.48212967,62.55710357,414.6615008,-0.919681314,22.86651888,0,0,0,0
 05/24  02:00:00,18.75,21.29570101,65.54151658,414.6605478,-0.953651464,24.21024702,0,0,0,0
 05/24  03:00:00,18.4125,21.15435051,68.45359237,414.6601998,-0.975547382,25.10205812,0,0,0,0
 05/24  04:00:00,18.1125,21.03034515,71.14868706,414.6600728,-0.993803499,25.85989399,0,0,0,0
 05/24  05:00:00,17.8125,20.90879037,73.52762439,414.6600265,-1.012512672,26.65014133,0,0,0,0
 05/24  06:00:00,17.6375,20.81328025,75.16903879,414.6600097,-1.032904971,27.52587981,0,0,0,0
 05/24  07:00:00,17.5375,20.74423691,75.97392551,414.6600035,-1.050668684,28.30158157,0,0,0,0
 05/24  08:00:00,17.6875,21.90980796,70.96035524,414.6600008,-0.911706852,22.75528446,5.415881507,0,0,0
 05/24  09:00:00,18.3,22.54386679,69.00337302,414.6600001,-0.746196896,16.7422621,5.415881507,0,0,0
 05/24  10:00:00,19.1625,24.04983348,66.8512566,581.2684808,-0.498735382,10.49183903,5.415881507,0,0,0
 05/24  11:00:00,20.125,24.43679796,66.12547706,622.2136664,-0.349064575,7.537401185,5.415881507,0,0,0
 05/24  12:00:00,21.125,24.87316555,63.65947166,617.1078141,-0.283312074,6.678558253,5.415881507,0,0,0
 05/24  13:00:00,22.0625,25.08225857,60.42213049,572.9001103,-0.240085133,6.197255969,5.415881507,0,0,0
 05/24  14:00:00,22.9625,25.5329982,56.9420851,573.0543541,-0.18678412,5.733908054,5.415881507,0,0,0
 05/24  15:00:00,23.7375,25.89131354,54.59145539,581.7471306,-0.121030042,5.308858053,5.415881507,0,0,0
 05/24  16:00:00,24.25,26.33270444,53.27735659,630.2800349,-0.038972919,5.047995286,5.415881507,0,0,0
 05/24  17:00:00,24.275,26.28158684,52.51340058,615.1281519,-0.0161689,5.007659591,5.415881507,0,0,0
 05/24  18:00:00,24.0125,25.9328381,51.48302514,537.5808003,-0.076950037,5.139465978,5.415881507,0,0,0
 05/24  19:00:00,23.5875,25.58298648,51.34077345,466.7163862,-0.144899148,5.445158571,5.415881507,0,0,0
 05/24  20:00:00,23.0875,25.28216841,52.03883283,426.4193312,-1.248407654,37.64958979,5.415881507,0,0,0
 05/24  21:00:00,22.65,25.08472106,53.12468051,416.055069,-1.287648179,39.63529865,5.415881507,0,0,0
 05/24  22:00:00,22.375,24.96451805,54.58822996,414.8254497,-1.30380634,40.46441306,5.415881507,0,0,0
 05/24  23:00:00,22.2375,24.90814206,55.62582784,414.6796124,-1.307282368,40.64362039,5.415881507,0,0,0
 05/24  24:00:00,22.1375,23.29957128,61.98852911,414.6643445,-1.4951356,50.69657575,0,0,0,0
 05/25  01:00:00,21.975,22.56564035,65.5786646,414.6615134,-0.651359092,13.91641021,0,0,0,0
 05/25  02:00:00,21.5875,22.35826143,66.79863875,414.6605555,-0.694041732,15.131237,0,0,0,0
 05/25  03:00:00,20.775,22.07396152,67.76238149,414.6602036,-0.744764479,16.68742628,0,0,0,0
 05/25  04:00:00,19.525,21.65774588,68.15953123,414.6600745,-0.829504561,19.53169803,0,0,0,0
 05/25  05:00:00,18,21.16884271,67.70236089,414.6600271,-0.938453865,23.62283793,0,0,0,0
 05/25  06:00:00,16.65,20.72354756,66.6771454,414.6600098,-1.051849231,28.36751797,0,0,0,0
 05/25  07:00:00,15.8875,20.43682413,65.5948743,414.6600036,-1.13798989,32.27954436,0,0,0,0
 05/25  08:00:00,16.3875,21.38870382,62.48538378,414.6600008,-1.043174503,28.11025,5.415881507,0,0,0
 05/25  09:00:00,18.175,22.36714157,63.72595678,414.6600001,-0.828335755,19.55678683,5.415881507,0,0,0
 05/25  10:00:00,20.3125,24.54946733,64.84740417,580.588616,-0.428671916,9.39149767,5.415881507,0,0,0
 05/25  11:00:00,22.1625,25.35175573,66.69820043,622.0243063,-0.154163887,5.513697618,5.415881507,0,0,0
 05/25  12:00:00,23.675,26.00256505,64.53711392,616.8342211,-0.025829765,5.034654925,5.415881507,0,0,0
 05/25  13:00:00,24.95,26.35596653,60.75554506,572.6530117,0.041960749,5.039106962,5.415881507,0,0,0
 05/25  14:00:00,25.9625,26.85617434,56.37032452,572.8434262,0.111699524,5.267917325,5.415881507,0,0,0
 05/25  15:00:00,26.7375,27.21777592,52.24043734,581.5704766,0.165697911,5.571971519,5.415881507,0,0,0
 05/25  16:00:00,27.3125,27.65891236,49.67212289,630.1465932,0.235071243,6.160965513,5.415881507,0,0,0
 05/25  17:00:00,27.625,27.73622956,48.26311629,615.0346948,0.267752005,6.489160377,5.415881507,0,0,0
 05/25  18:00:00,27.5125,27.53957517,47.24457491,537.4928284,0.249292282,6.296492899,5.415881507,0,0,0
 05/25  19:00:00,26.9625,27.23094249,47.02457809,466.6465343,0.202120069,5.85517774,5.415881507,0,0,0
 05/25  20:00:00,26.2625,26.90591757,48.31425794,426.3876722,-0.893258191,21.85177626,5.415881507,0,0,0
 05/25  21:00:00,25.75,26.71119301,51.05557929,416.0470212,-0.917154769,22.76444411,5.415881507,0,0,0
 05/25  22:00:00,25.6,26.6696194,54.93902623,414.8238228,-0.897996121,22.02981546,5.415881507,0,0,0
 05/25  23:00:00,25.225,26.56373271,58.68620633,414.6793123,-0.870925334,21.01122884,5.415881507,0,0,0
 05/25  24:00:00,24.1875,24.59545008,67.16273425,414.6643361,-1.091062984,30.48579837,0,0,0,0
 05/26  01:00:00,22.825,23.47172318,71.40425912,414.6614884,-0.3178532,7.133539562,0,0,0,0
 05/26  02:00:00,21.6125,22.85725336,72.88613323,414.6605456,-0.448165575,9.213608842,0,0,0,0
 05/26  03:00:00,20.8875,22.50126846,73.66917702,414.6601996,-0.538529392,11.07460877,0,0,0,0
 05/26  04:00:00,20.575,22.34335274,74.43080605,414.660073,-0.581508942,12.08715578,0,0,0,0
 05/26  05:00:00,20.1875,22.20047537,75.10172902,414.6600267,-0.610247518,12.81339219,0,0,0,0
 05/26  06:00:00,19.75,22.02846151,74.95368092,414.6600097,-0.654338687,13.99609189,0,0,0,0
 05/26  07:00:00,19.5375,21.91337687,74.09832239,414.6600036,-0.695229586,15.16538302,0,0,0,0
 05/26  08:00:00,19.8125,23.43634425,66.6033895,414.6600008,-0.528574045,11.18531393,5.415881507,0,0,0
 05/26  09:00:00,20.4375,24.16619332,64.06046433,414.6600001,-0.329812711,7.271827776,5.415881507,0,0,0
 05/26  10:00:00,21.1375,25.38205259,63.77204544,585.4480106,-0.128878657,5.542682227,5.415881507,0,0,0
 05/26  11:00:00,21.775,25.60045019,63.74513882,621.5763992,-0.014607917,5.005366113,5.415881507,0,0,0
 05/26  12:00:00,22.25,25.82145942,62.01704094,616.4360654,0.015848578,5.006863409,5.415881507,0,0,0
 05/26  13:00:00,22.65,25.80316054,60.1459573,572.2937593,0.013570007,5.006361351,5.415881507,0,0,0
 05/26  14:00:00,22.925,25.9973515,58.44313803,572.4803706,0.030692947,5.02160722,5.415881507,0,0,0
 05/26  15:00:00,23,26.06892328,57.47664032,581.1080644,0.04771269,5.047193359,5.415881507,0,0,0
 05/26  16:00:00,22.9375,26.25810533,57.2731263,629.4928401,0.078334379,5.13271367,5.415881507,0,0,0
 05/26  17:00:00,22.7125,26.06068163,57.62542168,614.2775872,0.066521683,5.096364924,5.415881507,0,0,0
 05/26  18:00:00,22.4125,25.64280589,57.8535782,536.9373046,-0.004365979,5.019658065,5.415881507,0,0,0
 05/26  19:00:00,21.9875,25.22815215,58.36022447,466.3768878,-0.086193174,5.170284868,5.415881507,0,0,0
 05/26  20:00:00,21.4875,24.86849948,59.10923016,426.3000619,-1.208933453,35.69161804,5.415881507,0,0,0
 05/26  21:00:00,20.9875,24.60669769,60.01755932,416.0300761,-1.26471102,38.46967797,5.415881507,0,0,0
 05/26  22:00:00,20.425,24.32075685,61.06301415,414.8212777,-1.315307306,41.06127555,5.415881507,0,0,0
 05/26  23:00:00,19.8875,24.02200981,61.42560762,414.6789891,-1.377243098,44.3053572,5.415881507,0,0,0
 05/26  24:00:00,19.3875,22.4240459,67.00959149,414.6641797,-1.59735279,56.17605423,0,0,0,0
 05/27  01:00:00,18.8875,21.74681793,69.08769492,414.6614444,-0.757093522,17.07995409,0,0,0,0
 05/27  02:00:00,18.45,21.55701557,68.95302298,414.6605258,-0.811060832,18.87536277,0,0,0,0
 05/27  03:00:00,18.05,21.39469926,68.92402249,414.6601913,-0.855324882,20.44238042,0,0,0,0
 05/27  04:00:00,17.7125,21.24757003,69.29690556,414.6600695,-0.895636897,21.93955874,0,0,0,0
 05/27  05:00:00,17.475,21.12914111,70.17637129,414.6600253,-0.92755891,23.172008,0,0,0,0
 05/27  06:00:00,17.3375,21.04126622,71.52930215,414.6600092,-0.949215801,24.03133949,0,0,0,0
 05/27  07:00:00,17.3,20.98344011,72.79067313,414.6600033,-0.963772471,24.61961964,0,0,0,0
 05/27  08:00:00,17.425,22.02640964,69.70348366,414.6600008,-0.831966408,19.77226749,5.415881507,0,0,0
 05/27  09:00:00,17.6875,22.34835004,69.35047573,414.6600001,-0.716516857,15.80413131,5.415881507,0,0,0
 05/27  10:00:00,17.9875,23.6753594,66.98644323,581.0081646,-0.520565191,10.94637913,5.415881507,0,0,0
 05/27  11:00:00,18.35,23.86108403,65.98576047,621.6357448,-0.406106985,8.440098374,5.415881507,0,0,0
 05/27  12:00:00,18.8125,24.08119399,63.29098977,616.5273852,-0.390066913,8.17166721,5.415881507,0,0,0
 05/27  13:00:00,19.375,24.10308708,60.35920426,572.4058435,-0.389435207,8.161961957,5.415881507,0,0,0
 05/27  14:00:00,20.2875,24.57847009,57.61396258,572.6114703,-0.339649968,7.419335081,5.415881507,0,0,0
 05/27  15:00:00,21.575,25.14841903,56.95312572,581.2539815,-0.233728053,6.157050723,5.415881507,0,0,0
 05/27  16:00:00,22.85,25.88070005,57.97700247,628.1031399,-0.08607316,5.206102778,5.415881507,0,0,0
 05/27  17:00:00,23.1125,25.94326458,59.40573764,614.3240691,-0.006182814,5.001913038,5.415881507,0,0,0
 05/27  18:00:00,22.625,25.49849063,59.32748037,536.9233494,-0.06953863,5.123459734,5.415881507,0,0,0
 05/27  19:00:00,21.8375,24.96370091,59.50366034,466.3615258,-0.170603665,5.628989838,5.415881507,0,0,0
 05/27  20:00:00,20.9375,24.43322228,60.21184503,426.2941491,-1.326864568,41.66879006,5.415881507,0,0,0
 05/27  21:00:00,20.0375,23.97433651,61.1201102,416.0290624,-1.422277946,46.70635533,5.415881507,0,0,0
 05/27  22:00:00,19.325,23.57802635,62.36193364,414.8211858,-1.502584015,51.04151249,5.415881507,0,0,0
 05/27  23:00:00,18.7875,23.23923299,63.72706147,414.6789872,-1.566809689,54.53743164,5.415881507,0,0,0
 05/27  24:00:00,18.4125,21.79137334,69.81991761,414.6641785,-1.768842306,65.27156945,0,0,0,0
 05/28  01:00:00,18.175,21.30618364,72.17176257,414.6614425,-0.880778236,21.37956544,0,0,0,0
 05/28  02:00:00,18.0375,21.21632088,73.0873987,414.660525,-0.905315444,22.30758443,0,0,0,0
 05/28  03:00:00,17.875,21.13556832,73.61078392,414.660191,-0.924483348,23.0512104,0,0,0,0
 05/28  04:00:00,17.675,21.03926232,73.55142974,414.6600695,-0.952563191,24.16700604,0,0,0,0
 05/28  05:00:00,17.475,20.94110159,72.84526437,414.6600252,-0.984715878,25.48226823,0,0,0,0
 05/28  06:00:00,17.275,20.84488567,71.48812871,414.6600092,-1.02012895,26.97672465,0,0,0,0
 05/28  07:00:00,17.1375,20.76266164,70.01427022,414.6600033,-1.054547826,28.47331603,0,0,0,0
 05/28  08:00:00,17.35,21.86223482,63.52367651,414.6600008,-0.9350487,23.6264594,5.415881507,0,0,0
 05/28  09:00:00,18.0625,22.43865092,61.25011307,414.6600001,-0.795706206,18.36309528,5.415881507,0,0,0
 05/28  10:00:00,18.8375,23.99286431,60.31824534,584.3872749,-0.538843187,11.39654062,5.415881507,0,0,0
 05/28  11:00:00,19.4125,24.22411076,61.24815679,621.5603893,-0.400514584,8.343606591,5.415881507,0,0,0
 05/28  12:00:00,19.7875,24.41459157,60.59368493,616.3801331,-0.367694478,7.816768603,5.415881507,0,0,0
